delay_id,flight_id,delay_type,delay_type_id,delay_minutes
3699,13000,Technical,4,219
3700,4990,Airline Operations,2,76
3701,13066,Security,3,140
3702,4044,Technical,4,231
3703,272,Security,3,96
3704,11515,Air Traffic Control,1,40
3705,10868,Air Traffic Control,1,89
3706,1925,Air Traffic Control,1,104
3707,12573,Airline Operations,2,40
3708,7500,Technical,4,240
3709,4291,Airline Operations,2,99
3710,7466,Weather,5,109
3711,8774,Air Traffic Control,1,132
3712,153,Airline Operations,2,183
3713,735,Technical,4,200
3714,14259,Security,3,192
3715,109,Airline Operations,2,139
3716,3382,Airline Operations,2,114
3717,8570,Weather,5,189
3718,5625,Air Traffic Control,1,194
3719,2787,Security,3,194
3720,7746,Security,3,103
3721,13779,Air Traffic Control,1,105
3722,579,Weather,5,216
3723,4949,Air Traffic Control,1,49
3724,4662,Security,3,101
3725,10520,Airline Operations,2,209
3726,3118,Airline Operations,2,177
3727,2221,Security,3,23
3728,13673,Technical,4,112
3729,13089,Technical,4,97
3730,156,Air Traffic Control,1,83
3731,8789,Airline Operations,2,175
3732,3424,Weather,5,227
3733,7555,Weather,5,156
3734,12308,Airline Operations,2,131
3735,9589,Technical,4,25
3736,180,Airline Operations,2,72
3737,14007,Technical,4,119
3738,9899,Air Traffic Control,1,152
3739,8686,Technical,4,229
3740,6272,Technical,4,156
3741,5061,Weather,5,83
3742,10364,Technical,4,50
3743,11632,Airline Operations,2,100
3744,1903,Air Traffic Control,1,108
3745,13000,Airline Operations,2,219
3746,4943,Technical,4,96
3747,9312,Weather,5,82
3748,3676,Technical,4,157
3749,3155,Air Traffic Control,1,159
3750,14573,Weather,5,166
3751,473,Security,3,64
3752,1002,Air Traffic Control,1,49
3753,686,Security,3,19
3754,12555,Air Traffic Control,1,98
3755,13838,Weather,5,213
3756,423,Security,3,52
3757,11742,Air Traffic Control,1,117
3758,2917,Airline Operations,2,30
3759,13914,Weather,5,213
3760,5608,Weather,5,201
3761,9219,Airline Operations,2,159
3762,11121,Technical,4,201
3763,11699,Security,3,56
3764,5149,Air Traffic Control,1,216
3765,2207,Air Traffic Control,1,79
3766,5348,Air Traffic Control,1,85
3767,1800,Security,3,149
3768,7637,Weather,5,175
3769,13486,Security,3,180
3770,6880,Airline Operations,2,140
3771,3153,Weather,5,215
3772,14755,Technical,4,157
3773,10791,Airline Operations,2,211
3774,944,Weather,5,118
3775,3315,Airline Operations,2,129
3776,1535,Security,3,198
3777,5167,Air Traffic Control,1,220
3778,7301,Weather,5,207
3779,9603,Weather,5,90
3780,8699,Technical,4,225
3781,13162,Weather,5,46
3782,14924,Security,3,207
3783,3279,Technical,4,40
3784,13401,Technical,4,193
3785,9939,Security,3,169
3786,12,Airline Operations,2,145
3787,8764,Security,3,71
3788,1412,Security,3,58
3789,5826,Airline Operations,2,101
3790,6327,Air Traffic Control,1,121
3791,7366,Air Traffic Control,1,152
3792,14815,Security,3,137
3793,1837,Security,3,16
3794,6437,Security,3,132
3795,12308,Security,3,131
3796,4212,Technical,4,94
3797,7142,Air Traffic Control,1,63
3798,3170,Technical,4,128
3799,1828,Airline Operations,2,89
3800,4335,Air Traffic Control,1,85
3801,10364,Weather,5,50
3802,14197,Technical,4,188
3803,1579,Air Traffic Control,1,166
3804,1792,Airline Operations,2,77
3805,1095,Air Traffic Control,1,116
3806,11043,Weather,5,198
3807,10152,Air Traffic Control,1,201
3808,7035,Airline Operations,2,157
3809,8697,Technical,4,22
3810,1150,Air Traffic Control,1,223
3811,8058,Technical,4,141
3812,13578,Air Traffic Control,1,109
3813,2080,Technical,4,201
3814,12207,Air Traffic Control,1,145
3815,11335,Security,3,105
3816,6952,Airline Operations,2,79
3817,14321,Technical,4,97
3818,5625,Airline Operations,2,194
3819,795,Technical,4,39
3820,7483,Technical,4,196
3821,7112,Security,3,169
3822,1232,Weather,5,160
3823,4889,Air Traffic Control,1,198
3824,4033,Weather,5,51
3825,1903,Security,3,108
3826,8717,Weather,5,190
3827,5747,Technical,4,104
3828,12736,Air Traffic Control,1,222
3829,4677,Airline Operations,2,192
3830,8075,Airline Operations,2,201
3831,11175,Airline Operations,2,234
3832,9724,Technical,4,136
3833,12266,Technical,4,83
3834,3428,Airline Operations,2,65
3835,11561,Airline Operations,2,96
3836,3509,Weather,5,178
3837,12438,Air Traffic Control,1,128
3838,14523,Security,3,221
3839,10018,Airline Operations,2,32
3840,9806,Weather,5,145
3841,14059,Airline Operations,2,121
3842,7493,Technical,4,68
3843,2783,Airline Operations,2,21
3844,8952,Technical,4,223
3845,11905,Technical,4,202
3846,2599,Security,3,75
3847,6738,Technical,4,142
3848,9560,Technical,4,74
3849,4056,Airline Operations,2,17
3850,7095,Air Traffic Control,1,191
3851,64,Airline Operations,2,36
3852,5219,Weather,5,115
3853,6908,Weather,5,103
3854,8529,Technical,4,164
3855,9686,Air Traffic Control,1,170
3856,11904,Weather,5,179
3857,12665,Air Traffic Control,1,143
3858,10296,Technical,4,71
3859,12591,Weather,5,69
3860,5401,Weather,5,108
3861,10376,Security,3,214
3862,11776,Air Traffic Control,1,66
3863,7646,Technical,4,136
3864,13400,Security,3,172
3865,2841,Air Traffic Control,1,128
3866,6955,Air Traffic Control,1,176
3867,2882,Air Traffic Control,1,143
3868,4413,Weather,5,92
3869,11699,Airline Operations,2,56
3870,13869,Weather,5,209
3871,11036,Air Traffic Control,1,56
3872,1491,Weather,5,53
3873,8417,Technical,4,69
3874,4056,Security,3,17
3875,917,Air Traffic Control,1,48
3876,13515,Technical,4,42
3877,2811,Weather,5,71
3878,12244,Security,3,151
3879,8169,Security,3,177
3880,11607,Technical,4,115
3881,10843,Weather,5,112
3882,2052,Air Traffic Control,1,183
3883,2294,Weather,5,16
3884,4041,Air Traffic Control,1,170
3885,748,Security,3,18
3886,11496,Technical,4,120
3887,6162,Airline Operations,2,88
3888,243,Technical,4,229
3889,4930,Technical,4,154
3890,13979,Air Traffic Control,1,236
3891,373,Weather,5,33
3892,1657,Weather,5,125
3893,8569,Technical,4,113
3894,14815,Air Traffic Control,1,137
3895,11297,Security,3,122
3896,14129,Airline Operations,2,233
3897,11407,Weather,5,157
3898,8270,Technical,4,105
3899,2643,Security,3,182
3900,9581,Technical,4,80
3901,13593,Airline Operations,2,104
3902,12203,Air Traffic Control,1,97
3903,4291,Weather,5,99
3904,2494,Air Traffic Control,1,113
3905,9686,Air Traffic Control,1,170
3906,1387,Weather,5,215
3907,4584,Security,3,17
3908,5862,Weather,5,73
3909,4777,Weather,5,59
3910,1625,Air Traffic Control,1,24
3911,6334,Air Traffic Control,1,193
3912,13925,Security,3,181
3913,12184,Technical,4,30
3914,2385,Airline Operations,2,172
3915,5615,Airline Operations,2,77
3916,14686,Air Traffic Control,1,224
3917,3875,Weather,5,17
3918,6623,Weather,5,239
3919,6293,Technical,4,94
3920,2171,Airline Operations,2,106
3921,10821,Technical,4,157
3922,5218,Security,3,146
3923,12110,Air Traffic Control,1,20
3924,12009,Weather,5,51
3925,4063,Security,3,134
3926,12763,Weather,5,71
3927,10932,Technical,4,162
3928,7221,Weather,5,141
3929,6334,Weather,5,193
3930,14209,Technical,4,76
3931,3988,Technical,4,36
3932,8129,Airline Operations,2,78
3933,6505,Airline Operations,2,125
3934,14259,Air Traffic Control,1,192
3935,4248,Air Traffic Control,1,232
3936,3556,Air Traffic Control,1,185
3937,8075,Weather,5,201
3938,12763,Weather,5,71
3939,3702,Security,3,228
3940,9178,Security,3,48
3941,14097,Security,3,148
3942,5083,Air Traffic Control,1,158
3943,10882,Air Traffic Control,1,190
3944,12397,Air Traffic Control,1,185
3945,7155,Air Traffic Control,1,200
3946,5483,Technical,4,43
3947,812,Technical,4,111
3948,10042,Technical,4,118
3949,5117,Air Traffic Control,1,114
3950,10993,Weather,5,212
3951,7050,Air Traffic Control,1,66
3952,1618,Airline Operations,2,35
3953,631,Air Traffic Control,1,25
3954,14726,Weather,5,67
3955,3827,Weather,5,60
3956,12374,Weather,5,194
3957,12162,Air Traffic Control,1,147
3958,2918,Air Traffic Control,1,94
3959,10520,Weather,5,209
3960,10214,Air Traffic Control,1,98
3961,7416,Weather,5,212
3962,6222,Security,3,116
3963,309,Airline Operations,2,59
3964,11941,Weather,5,52
3965,6377,Airline Operations,2,76
3966,11516,Weather,5,85
3967,5747,Airline Operations,2,104
3968,13012,Air Traffic Control,1,219
3969,2027,Technical,4,169
3970,2328,Weather,5,126
3971,8879,Air Traffic Control,1,203
3972,2005,Technical,4,34
3973,9542,Technical,4,53
3974,512,Security,3,107
3975,6175,Weather,5,164
3976,1415,Technical,4,33
3977,1627,Technical,4,37
3978,3827,Weather,5,60
3979,10171,Air Traffic Control,1,206
3980,1232,Airline Operations,2,160
3981,223,Air Traffic Control,1,226
3982,4166,Weather,5,54
3983,395,Air Traffic Control,1,154
3984,10610,Airline Operations,2,147
3985,13804,Airline Operations,2,41
3986,5709,Air Traffic Control,1,197
3987,12591,Weather,5,69
3988,4228,Weather,5,35
3989,2939,Technical,4,191
3990,12534,Weather,5,214
3991,14001,Airline Operations,2,114
3992,1837,Security,3,16
3993,10378,Technical,4,167
3994,8888,Air Traffic Control,1,15
3995,5231,Air Traffic Control,1,230
3996,3501,Air Traffic Control,1,72
3997,772,Airline Operations,2,202
3998,12080,Airline Operations,2,218
3999,12930,Security,3,18
4000,1406,Security,3,96
4001,6016,Airline Operations,2,59
4002,8641,Air Traffic Control,1,31
4003,4366,Security,3,71
4004,13406,Airline Operations,2,114
4005,12759,Air Traffic Control,1,15
4006,3875,Air Traffic Control,1,17
4007,6243,Weather,5,15
4008,11937,Technical,4,224
4009,14006,Air Traffic Control,1,211
4010,12146,Technical,4,53
4011,13114,Air Traffic Control,1,128
4012,12421,Technical,4,237
4013,13012,Security,3,219
4014,1858,Air Traffic Control,1,126
4015,1061,Air Traffic Control,1,80
4016,1627,Security,3,37
4017,13389,Security,3,205
4018,11554,Technical,4,71
4019,1440,Security,3,193
4020,5918,Security,3,54
4021,9615,Airline Operations,2,113
4022,4634,Air Traffic Control,1,195
4023,7901,Technical,4,23
4024,12308,Technical,4,131
4025,13730,Air Traffic Control,1,237
4026,5776,Technical,4,72
4027,2891,Air Traffic Control,1,101
4028,14260,Security,3,201
4029,8774,Technical,4,132
4030,3195,Airline Operations,2,176
4031,4460,Airline Operations,2,195
4032,3372,Weather,5,149
4033,6546,Technical,4,200
4034,11985,Security,3,19
4035,5915,Air Traffic Control,1,143
4036,1069,Air Traffic Control,1,224
4037,969,Technical,4,63
4038,12586,Security,3,208
4039,6558,Technical,4,43
4040,4645,Technical,4,73
4041,8824,Technical,4,197
4042,14016,Technical,4,163
4043,5958,Airline Operations,2,135
4044,1434,Technical,4,219
4045,2269,Technical,4,214
4046,12759,Weather,5,15
4047,2688,Technical,4,137
4048,2379,Airline Operations,2,172
4049,9501,Weather,5,102
4050,9463,Airline Operations,2,160
4051,12737,Air Traffic Control,1,146
4052,2589,Technical,4,21
4053,13726,Security,3,239
4054,3155,Technical,4,159
4055,3501,Weather,5,72
4056,66,Weather,5,175
4057,6980,Airline Operations,2,141
4058,8696,Weather,5,98
4059,6589,Technical,4,193
4060,14259,Air Traffic Control,1,192
4061,10179,Security,3,18
4062,4744,Technical,4,22
4063,3428,Technical,4,65
4064,9448,Air Traffic Control,1,55
4065,625,Air Traffic Control,1,95
4066,8261,Weather,5,231
4067,5800,Air Traffic Control,1,89
4068,14340,Weather,5,118
4069,3623,Technical,4,65
4070,14543,Technical,4,173
4071,11142,Air Traffic Control,1,202
4072,11036,Weather,5,56
4073,3746,Security,3,195
4074,13819,Air Traffic Control,1,88
4075,9631,Airline Operations,2,199
4076,4888,Technical,4,56
4077,4703,Weather,5,136
4078,9909,Airline Operations,2,46
4079,2171,Technical,4,106
4080,13051,Security,3,128
4081,4247,Security,3,95
4082,4902,Security,3,53
4083,4565,Air Traffic Control,1,188
4084,3305,Security,3,182
4085,13078,Security,3,208
4086,6222,Security,3,116
4087,14046,Technical,4,71
4088,7142,Airline Operations,2,63
4089,7142,Technical,4,63
4090,1499,Airline Operations,2,76
4091,13727,Air Traffic Control,1,119
4092,9589,Technical,4,25
4093,5118,Security,3,22
4094,5776,Security,3,72
4095,10748,Technical,4,20
4096,2711,Airline Operations,2,156
4097,11394,Technical,4,191
4098,8837,Security,3,120
4099,12324,Air Traffic Control,1,20
4100,4131,Security,3,230
4101,3403,Airline Operations,2,82
4102,12359,Air Traffic Control,1,121
4103,7654,Weather,5,43
4104,13407,Airline Operations,2,61
4105,599,Technical,4,66
4106,7363,Technical,4,132
4107,6297,Air Traffic Control,1,97
4108,2416,Security,3,112
4109,13967,Air Traffic Control,1,173
4110,9996,Airline Operations,2,53
4111,10296,Air Traffic Control,1,71
4112,8417,Weather,5,69
4113,8605,Weather,5,197
4114,9857,Airline Operations,2,133
4115,12360,Airline Operations,2,171
4116,1506,Airline Operations,2,166
4117,443,Security,3,69
4118,3424,Technical,4,227
4119,13066,Weather,5,140
4120,2986,Airline Operations,2,61
4121,9360,Security,3,126
4122,10547,Technical,4,130
4123,12499,Airline Operations,2,215
4124,12742,Weather,5,109
4125,4491,Air Traffic Control,1,159
4126,1638,Technical,4,210
4127,1993,Airline Operations,2,152
4128,8374,Airline Operations,2,198
4129,13788,Security,3,129
4130,10329,Security,3,98
4131,1100,Airline Operations,2,63
4132,4567,Technical,4,206
4133,8083,Air Traffic Control,1,212
4134,13717,Weather,5,63
4135,5061,Technical,4,83
4136,1828,Weather,5,89
4137,6043,Technical,4,220
4138,8641,Airline Operations,2,31
4139,1435,Security,3,207
4140,12115,Air Traffic Control,1,62
4141,7137,Technical,4,37
4142,6440,Technical,4,65
4143,990,Technical,4,230
4144,7770,Security,3,156
4145,5455,Weather,5,183
4146,13736,Air Traffic Control,1,92
4147,5124,Technical,4,221
4148,6540,Security,3,71
4149,14433,Technical,4,133
4150,11536,Weather,5,123
4151,7719,Airline Operations,2,206
4152,6585,Security,3,189
4153,1058,Technical,4,128
4154,14069,Security,3,25
4155,338,Airline Operations,2,167
4156,5149,Security,3,216
4157,9297,Airline Operations,2,239
4158,6746,Security,3,197
4159,7549,Security,3,99
4160,5383,Security,3,219
4161,11255,Airline Operations,2,15
4162,11631,Security,3,35
4163,13521,Airline Operations,2,74
4164,3828,Weather,5,130
4165,2599,Air Traffic Control,1,75
4166,2861,Technical,4,58
4167,10481,Weather,5,136
4168,566,Airline Operations,2,127
4169,4601,Air Traffic Control,1,120
4170,13927,Weather,5,93
4171,1907,Air Traffic Control,1,22
4172,7654,Security,3,43
4173,7516,Weather,5,102
4174,1503,Airline Operations,2,38
4175,8169,Airline Operations,2,177
4176,13078,Weather,5,208
4177,4703,Weather,5,136
4178,4057,Technical,4,58
4179,10753,Security,3,227
4180,5044,Technical,4,239
4181,5931,Airline Operations,2,26
4182,8117,Airline Operations,2,205
4183,10984,Security,3,216
4184,10078,Air Traffic Control,1,185
4185,10745,Technical,4,22
4186,13788,Weather,5,129
4187,13454,Technical,4,143
4188,10108,Airline Operations,2,232
4189,9716,Technical,4,177
4190,272,Airline Operations,2,96
4191,11407,Weather,5,157
4192,1412,Security,3,58
4193,5218,Technical,4,146
4194,5525,Weather,5,132
4195,8786,Weather,5,175
4196,12359,Airline Operations,2,121
4197,4028,Weather,5,209
4198,14523,Airline Operations,2,221
4199,10214,Security,3,98
4200,11175,Security,3,234
4201,12324,Air Traffic Control,1,20
4202,10261,Security,3,59
4203,6508,Airline Operations,2,40
4204,14671,Weather,5,90
4205,8697,Security,3,22
4206,9939,Security,3,169
4207,2920,Weather,5,165
4208,13214,Weather,5,229
4209,11444,Air Traffic Control,1,218
4210,1165,Security,3,220
4211,14281,Technical,4,52
4212,784,Airline Operations,2,194
4213,9235,Weather,5,15
4214,812,Security,3,111
4215,3226,Weather,5,49
4216,13041,Security,3,67
4217,11322,Airline Operations,2,82
4218,12573,Airline Operations,2,40
4219,2060,Technical,4,33
4220,9307,Air Traffic Control,1,15
4221,569,Security,3,124
4222,5434,Security,3,32
4223,6796,Technical,4,61
4224,13877,Weather,5,210
4225,4228,Airline Operations,2,35
4226,7076,Airline Operations,2,110
4227,8270,Technical,4,105
4228,12485,Air Traffic Control,1,96
4229,2525,Weather,5,39
4230,10787,Technical,4,151
4231,13328,Technical,4,219
4232,2361,Security,3,203
4233,11743,Airline Operations,2,215
4234,10329,Security,3,98
4235,8938,Airline Operations,2,78
4236,10566,Weather,5,121
4237,13505,Weather,5,118
4238,6790,Technical,4,52
4239,13062,Airline Operations,2,25
4240,4902,Airline Operations,2,53
4241,7763,Security,3,213
4242,2973,Technical,4,228
4243,10828,Air Traffic Control,1,82
4244,7833,Airline Operations,2,80
4245,1603,Air Traffic Control,1,49
4246,13212,Weather,5,116
4247,1503,Technical,4,38
4248,7832,Air Traffic Control,1,141
4249,13368,Air Traffic Control,1,205
4250,6016,Weather,5,59
4251,2963,Security,3,129
4252,12112,Technical,4,74
4253,5323,Weather,5,102
4254,11631,Weather,5,35
4255,8782,Airline Operations,2,21
4256,1390,Weather,5,74
4257,424,Weather,5,38
4258,1095,Air Traffic Control,1,116
4259,6892,Security,3,70
4260,11587,Weather,5,122
4261,11410,Air Traffic Control,1,88
4262,5471,Airline Operations,2,34
4263,13737,Air Traffic Control,1,58
4264,8105,Security,3,178
4265,7827,Technical,4,80
4266,11030,Technical,4,112
4267,6421,Air Traffic Control,1,80
4268,9219,Air Traffic Control,1,159
4269,6465,Air Traffic Control,1,57
4270,5140,Air Traffic Control,1,55
4271,10800,Air Traffic Control,1,44
4272,2612,Air Traffic Control,1,148
4273,3098,Airline Operations,2,48
4274,13328,Weather,5,219
4275,12742,Airline Operations,2,109
4276,13065,Security,3,17
4277,13021,Security,3,81
4278,2004,Air Traffic Control,1,214
4279,2918,Airline Operations,2,94
4280,5179,Technical,4,191
4281,7366,Air Traffic Control,1,152
4282,13728,Weather,5,119
4283,4791,Technical,4,220
4284,5318,Airline Operations,2,50
4285,1357,Technical,4,153
4286,13021,Airline Operations,2,81
4287,6558,Air Traffic Control,1,43
4288,7732,Security,3,166
4289,7386,Air Traffic Control,1,75
4290,276,Security,3,31
4291,13578,Airline Operations,2,109
4292,1019,Technical,4,215
4293,1555,Airline Operations,2,191
4294,4168,Air Traffic Control,1,201
4295,8124,Airline Operations,2,36
4296,2329,Weather,5,191
4297,11473,Weather,5,57
4298,9989,Air Traffic Control,1,172
4299,4523,Security,3,28
4300,5670,Airline Operations,2,83
4301,13543,Technical,4,104
4302,12018,Technical,4,23
4303,11183,Weather,5,111
4304,8164,Air Traffic Control,1,76
4305,1058,Air Traffic Control,1,128
4306,645,Weather,5,195
4307,4020,Security,3,229
4308,9074,Technical,4,160
4309,3115,Security,3,203
4310,3341,Airline Operations,2,22
4311,1173,Weather,5,65
4312,1849,Air Traffic Control,1,219
4313,4093,Air Traffic Control,1,223
4314,2906,Weather,5,29
4315,14366,Airline Operations,2,30
4316,11628,Security,3,26
4317,4400,Security,3,85
4318,5670,Airline Operations,2,83
4319,13958,Airline Operations,2,76
4320,8991,Air Traffic Control,1,165
4321,1837,Airline Operations,2,16
4322,13065,Air Traffic Control,1,17
4323,9071,Technical,4,43
4324,1542,Security,3,55
4325,2471,Weather,5,44
4326,6521,Air Traffic Control,1,41
4327,5286,Airline Operations,2,206
4328,1377,Airline Operations,2,150
4329,4138,Airline Operations,2,40
4330,2494,Weather,5,113
4331,1419,Airline Operations,2,240
4332,11334,Airline Operations,2,18
4333,3115,Airline Operations,2,203
4334,3326,Technical,4,160
4335,13109,Airline Operations,2,139
4336,2460,Weather,5,86
4337,887,Airline Operations,2,190
4338,13806,Technical,4,136
4339,428,Air Traffic Control,1,231
4340,11379,Security,3,38
4341,10947,Weather,5,39
4342,13979,Air Traffic Control,1,236
4343,66,Weather,5,175
4344,4567,Weather,5,206
4345,1903,Weather,5,108
4346,5765,Weather,5,68
4347,7832,Airline Operations,2,141
4348,12244,Technical,4,151
4349,7513,Security,3,163
4350,12091,Airline Operations,2,195
4351,4684,Weather,5,92
4352,11321,Technical,4,46
4353,13985,Security,3,32
4354,24,Technical,4,214
4355,12569,Security,3,158
4356,3315,Security,3,129
4357,7719,Weather,5,206
4358,9358,Security,3,18
4359,6929,Technical,4,213
4360,274,Security,3,57
4361,1061,Technical,4,80
4362,2359,Technical,4,15
4363,8824,Air Traffic Control,1,197
4364,13109,Technical,4,139
4365,9657,Security,3,27
4366,11410,Weather,5,88
4367,13066,Security,3,140
4368,2466,Technical,4,79
4369,2038,Security,3,81
4370,5769,Airline Operations,2,211
4371,11297,Technical,4,122
4372,2602,Technical,4,204
4373,12742,Technical,4,109
4374,12407,Technical,4,30
4375,6741,Security,3,80
4376,13005,Weather,5,179
4377,1896,Technical,4,80
4378,13484,Air Traffic Control,1,98
4379,14912,Air Traffic Control,1,196
4380,9248,Weather,5,84
4381,10984,Airline Operations,2,216
4382,3005,Weather,5,112
4383,10995,Security,3,52
4384,225,Technical,4,214
4385,8879,Air Traffic Control,1,203
4386,12009,Air Traffic Control,1,51
4387,2136,Airline Operations,2,164
4388,4192,Security,3,185
4389,3335,Weather,5,103
4390,9959,Air Traffic Control,1,102
4391,1296,Air Traffic Control,1,235
4392,5790,Airline Operations,2,104
4393,3702,Weather,5,228
4394,2158,Air Traffic Control,1,181
4395,14579,Security,3,71
4396,3226,Air Traffic Control,1,49
4397,11255,Security,3,15
4398,12844,Security,3,229
4399,11897,Security,3,178
4400,4451,Technical,4,31
4401,6571,Technical,4,216
4402,465,Security,3,109
4403,12359,Weather,5,121
4404,4937,Weather,5,137
4405,8491,Security,3,135
4406,6437,Security,3,132
4407,1776,Air Traffic Control,1,15
4408,2130,Security,3,203
4409,5670,Air Traffic Control,1,83
4410,10520,Airline Operations,2,209
4411,4327,Weather,5,37
4412,1849,Security,3,219
4413,2351,Air Traffic Control,1,135
4414,1840,Weather,5,160
4415,7496,Weather,5,100
4416,12029,Air Traffic Control,1,81
4417,13306,Security,3,160
4418,14862,Airline Operations,2,106
4419,5156,Airline Operations,2,142
4420,2607,Air Traffic Control,1,185
4421,4110,Security,3,225
4422,5918,Technical,4,54
4423,1061,Technical,4,80
4424,12421,Security,3,237
4425,11467,Security,3,184
4426,3331,Technical,4,177
4427,871,Weather,5,226
4428,1227,Air Traffic Control,1,225
4429,14573,Airline Operations,2,166
4430,1310,Security,3,174
4431,8322,Security,3,27
4432,1626,Weather,5,79
4433,8646,Weather,5,115
4434,9763,Air Traffic Control,1,86
4435,9467,Security,3,188
4436,9358,Security,3,18
4437,1763,Air Traffic Control,1,35
4438,7654,Weather,5,43
4439,9429,Technical,4,227
4440,11059,Security,3,41
4441,4190,Air Traffic Control,1,39
4442,12154,Weather,5,109
4443,6583,Airline Operations,2,196
4444,12859,Air Traffic Control,1,87
4445,129,Security,3,178
4446,6222,Security,3,116
4447,233,Airline Operations,2,52
4448,7784,Airline Operations,2,191
4449,12888,Security,3,75
4450,13827,Security,3,142
4451,7324,Security,3,217
4452,1956,Air Traffic Control,1,126
4453,795,Security,3,39
4454,2136,Technical,4,164
4455,13351,Security,3,237
4456,10105,Technical,4,228
4457,11498,Technical,4,54
4458,13806,Air Traffic Control,1,136
4459,4662,Technical,4,101
4460,579,Technical,4,216
4461,10700,Technical,4,202
4462,10042,Weather,5,118
4463,13703,Airline Operations,2,208
4464,11743,Airline Operations,2,215
4465,13756,Air Traffic Control,1,112
4466,1882,Airline Operations,2,99
4467,8209,Technical,4,196
4468,13722,Weather,5,96
4469,6785,Weather,5,193
4470,2505,Security,3,111
4471,6610,Air Traffic Control,1,183
4472,12841,Weather,5,193
4473,2185,Security,3,94
4474,3084,Security,3,53
4475,13578,Air Traffic Control,1,109
4476,8668,Weather,5,34
4477,6272,Airline Operations,2,156
4478,12397,Weather,5,185
4479,5711,Air Traffic Control,1,78
4480,9335,Security,3,82
4481,13192,Security,3,27
4482,1907,Airline Operations,2,22
4483,6297,Technical,4,97
4484,14192,Air Traffic Control,1,184
4485,2602,Technical,4,204
4486,12737,Weather,5,146
4487,1985,Air Traffic Control,1,22
4488,276,Airline Operations,2,31
4489,5781,Air Traffic Control,1,148
4490,9364,Security,3,78
4491,8058,Airline Operations,2,141
4492,2234,Security,3,221
4493,13485,Airline Operations,2,219
4494,8246,Technical,4,16
4495,721,Air Traffic Control,1,183
4496,3194,Air Traffic Control,1,197
4497,2494,Technical,4,113
4498,2726,Airline Operations,2,149
4499,6988,Technical,4,197
4500,4462,Air Traffic Control,1,160
4501,12208,Security,3,87
4502,1009,Air Traffic Control,1,44
4503,13835,Airline Operations,2,44
4504,12359,Weather,5,121
4505,11838,Security,3,130
4506,11061,Air Traffic Control,1,49
4507,11768,Weather,5,96
4508,12499,Weather,5,215
4509,2503,Security,3,213
4510,13485,Airline Operations,2,219
4511,1559,Weather,5,59
4512,2983,Technical,4,29
4513,2688,Air Traffic Control,1,137
4514,4662,Weather,5,101
4515,6054,Technical,4,88
4516,13986,Airline Operations,2,211
4517,4168,Airline Operations,2,201
4518,3311,Airline Operations,2,189
4519,12736,Security,3,222
4520,11933,Airline Operations,2,168
4521,1896,Technical,4,80
4522,178,Air Traffic Control,1,178
4523,4247,Airline Operations,2,95
4524,5238,Weather,5,87
4525,2613,Technical,4,121
4526,8738,Weather,5,163
4527,14166,Airline Operations,2,130
4528,8208,Airline Operations,2,155
4529,9080,Weather,5,146
4530,395,Technical,4,154
4531,13695,Weather,5,185
4532,4704,Technical,4,122
4533,4960,Security,3,76
4534,9763,Airline Operations,2,86
4535,8638,Security,3,22
4536,4867,Security,3,154
4537,1417,Technical,4,105
4538,7009,Weather,5,72
4539,7883,Security,3,64
4540,844,Airline Operations,2,33
4541,13527,Security,3,220
4542,2666,Security,3,148
4543,9227,Air Traffic Control,1,137
4544,13016,Weather,5,134
4545,8208,Technical,4,155
4546,969,Airline Operations,2,63
4547,4089,Airline Operations,2,78
4548,3134,Airline Operations,2,123
4549,8388,Security,3,16
4550,2361,Weather,5,203
4551,6222,Security,3,116
4552,7357,Airline Operations,2,151
4553,424,Air Traffic Control,1,38
4554,9696,Weather,5,195
4555,4411,Security,3,27
4556,8367,Airline Operations,2,119
4557,6334,Technical,4,193
4558,8082,Airline Operations,2,134
4559,882,Security,3,179
4560,12737,Technical,4,146
4561,10078,Technical,4,185
4562,3170,Security,3,128
4563,2185,Technical,4,94
4564,7452,Technical,4,107
4565,170,Airline Operations,2,30
4566,8938,Air Traffic Control,1,78
4567,10130,Air Traffic Control,1,93
4568,1536,Airline Operations,2,92
4569,3343,Technical,4,198
4570,9227,Security,3,137
4571,5302,Weather,5,213
4572,7145,Weather,5,166
4573,5370,Air Traffic Control,1,76
4574,665,Weather,5,237
4575,11297,Security,3,122
4576,13985,Technical,4,32
4577,6908,Airline Operations,2,103
4578,13306,Weather,5,160
4579,13927,Security,3,93
4580,11699,Air Traffic Control,1,56
4581,13965,Security,3,96
4582,4368,Security,3,95
4583,7357,Security,3,151
4584,12307,Air Traffic Control,1,36
4585,4327,Security,3,37
4586,1499,Technical,4,76
4587,8975,Airline Operations,2,175
4588,13021,Technical,4,81
4589,3781,Air Traffic Control,1,192
4590,2471,Security,3,44
4591,8084,Weather,5,121
4592,5598,Technical,4,173
4593,4937,Technical,4,137
4594,13368,Airline Operations,2,205
4595,7707,Weather,5,57
4596,6558,Technical,4,43
4597,9448,Security,3,55
4598,12000,Technical,4,44
4599,1165,Air Traffic Control,1,220
4600,4144,Weather,5,222
4601,615,Weather,5,172
4602,1,Airline Operations,2,237
4603,8043,Weather,5,27
4604,12103,Air Traffic Control,1,68
4605,9615,Air Traffic Control,1,113
4606,12277,Technical,4,56
4607,4294,Security,3,159
4608,3043,Air Traffic Control,1,16
4609,12765,Security,3,141
